tconst,primaryTitle,startYear,region,language,directors,writers,cast_crew,categories
tt0056869,The Birds,1963,PK,en,nm0000033,"nm0238898,nm0402805","['Alfred Hitchcock', 'Charles McGraw', 'Daphne Du Maurier', 'Ethel Griffies', 'Evan Hunter', 'George Tomasini', 'Jessica Tandy', 'Joe Mantell', 'Lonny Chapman', 'Robert Burks', 'Robert F. Boyle', 'Rod Taylor', 'Ruth McDevitt', 'Suzanne Pleshette', 'Tippi Hedren', 'Veronica Cartwright']","['actor', 'actress', 'cinematographer', 'director', 'editor', 'production_designer', 'writer']"
tt0058135,The Gendarme of Saint-Tropez,1964,PK,en,nm0320833,"nm0049838,nm0897505,nm0320833","['Christian Marin', 'Geneviève Grad', 'Guy Grosso', 'Gérard Beytout', 'Jacques Vilfrid', 'Jean Girault', 'Jean Lefebvre', 'Jean-Michel Gautier', 'Louis de Funès', 'Marc Fossard', 'Michel Galabru', 'Michel Modo', 'Michelle Wargnier', 'Nicole Vervil', 'Patrice Laffont', 'Raymond Lefebvre', 'René Pignières', 'Richard Balducci']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0059098,Gunmen of the Rio Grande,1964,PK,en,nm0210322,"nm0210322,nm0513344,nm0526876,nm0607102,nm0800548,nm0953550,nm0956953","['Angelo Francesco Lavagnino', 'Beni Deus', 'Chen Morrison', 'Fernando Sancho', 'Gene Luotto', 'Guglielmo Mancori', 'Guy Lionel', 'Guy Madison', 'Gérard Tichy', 'Italo Zingarelli', 'Madeleine Lebeau', 'Mario Capriotti', 'Massimo Serato', 'Olivier Hussenot', 'Roberto Cinquini', 'Román Ariznavarreta', 'Tulio Demicheli', 'Xan das Bolas', 'Álvaro de Luna']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0059355,Adventure in Kigan Castle,1966,PK,en,nm0849474,"nm0206796,nm0454119","['Akihiko Hirata', 'Akiko Wakabayashi', 'Akira Ifukube', 'Hiroshi Ueda', 'Ichirô Arishima', 'Kazuo Yamada', 'Makoto Satô', 'Masashi Taiki', 'Mie Hama', 'Osamu Dazai', 'Senkichi Taniguchi', 'Tadao Nakamaru', 'Takeshi Kimura', 'Tatsuya Mihashi', 'Toshirô Mifune', 'Yumi Shirakawa']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'production_designer', 'writer']"
tt0062861,Danger: Diabolik,1968,PK,en,nm0000878,"nm0321380,nm0321383,nm0537985,nm0052814,nm0214659,nm0309633,nm0000878","['Adolfo Celi', 'Adriano Baracco', 'Angela Giussani', 'Annie Gorassini', 'Antonio Rinaldi', 'Caterina Boratto', 'Claudio Gora', 'Dino De Laurentiis', 'Dino Maiuri', 'Ennio Morricone', 'Guidarino Guidi', 'John Phillip Law', 'Lucia Modugno', 'Luciana Giussani', 'Mario Bava', 'Mario Donen', 'Marisa Mell', 'Michel Piccoli', 'Renzo Palmer', 'Romana Fortini']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0063636,The Split,1968,PK,en,nm0281865,"nm0922799,nm0754517","['Burnett Guffey', 'Diahann Carroll', 'Donald E. Westlake', 'Donald Sutherland', 'Ernest Borgnine', 'Gene Hackman', 'Gordon Flemyng', 'Irwin Winkler', 'Jack Klugman', 'James Whitmore', 'Jim Brown', 'Joyce Jameson', 'Julie Harris', 'Quincy Jones', 'Rita Roland', 'Robert Chartoff', 'Robert Sabaroff', 'Warren Oates']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0063970,100 Rifles,1969,PK,en,nm0340981,"nm0400236,nm0340981,nm2666219","['Alberto Dalbés', 'Aldo Sambrell', 'Burt Reynolds', 'Cecilio Paniagua', 'Clair Huffaker', ""Dan O'Herlihy"", 'Eric Braeden', 'Fernando Lamas', 'Jerry Goldsmith', 'Jim Brown', 'Marvin Schwartz', 'Michael Forest', 'Raquel Welch', 'Robert L. Simpson', 'Robert MacLeod', 'Soledad Miranda', 'Tom Gries']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0064403,Hannibal Brooks,1969,PK,en,nm0935382,"nm0935382,nm1578668,nm0166074,nm0478588","['Dick Clement', 'Francis Lai', 'Helmuth Lohner', 'Ian La Frenais', 'John Alderton', 'John Stoll', 'Jürgen Draeger', 'Karin Baal', 'Lionel Selwyn', 'Maria Brockerhoff', 'Michael J. Pollard', 'Michael Winner', 'Oliver Reed', 'Peter Austen-Hunt', 'Peter Carsten', 'Ralf Wolter', 'Robert Paynter', 'Tom Wright', 'Wolfgang Preiss']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0065054,Sweet Charity,1969,PK,en,nm0002080,"nm0800319,nm0000019,nm0684083,nm0280919,nm0832099","['Alan Hewitt', 'Barbara Bouchet', 'Bob Fosse', 'Chita Rivera', 'Cy Coleman', 'Ennio Flaiano', 'Federico Fellini', 'John McMartin', 'Neil Simon', 'Paula Kelly', 'Ricardo Montalban', 'Robert Arthur', 'Robert Surtees', 'Sammy Davis Jr.', 'Shirley MacLaine', 'Stuart Gilmore', 'Stubby Kaye', 'Suzanne Charny', 'Tullio Pinelli']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0065553,Five Dolls for an August Moon,1970,PK,en,nm0000878,"nm0224125,nm0000878,nm0002005","['Antonio Rinaldi', 'Edith Meloni', 'Edwige Fenech', 'Ely Galleani', 'Giuseppe Aldrovandi', 'Helena Ronee', 'Howard Ross', 'Ira von Fürstenberg', 'Luigi Alessi', 'Mario Bava', 'Mario di Nardo', 'Maurice Poli', 'Mauro Bosco', 'Piero Umiliani', 'Teodoro Corrà', 'William Berger']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0066221,The Phynx,1970,BD,en,"nm0441914,nm0571781","nm0095372,nm0287819,nm0180514","['Bob Booker', 'Dann Cahn', 'Dennis Larden', 'George Foster', 'George Tobias', 'Joan Blondell', 'Larry Hankin', 'Lee H. Katzin', 'Lonny Stevens', 'Lou Antonio', 'Michael A. Miller', 'Michael Ansara', 'Michel Hugo', 'Mike Kellin', 'Mike Stoller', 'Ray Chippeway', 'Stan Cornyn', 'Stan Jolley']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0066380,Vampyros Lesbos,1971,PK,en,nm0001238,"nm0001238,nm0161621,nm0786130,nm0831290","['Andrea Montchal', 'Beni Cardoso', 'Clarissa Ambach', 'Dennis Price', 'Ewa Strömberg', 'Heidrun Kussin', 'Jaime Chávarri', 'Jesús Franco', 'José Martínez Blanco', 'Manfred Hübler', 'Manuel Merino', 'Michael Berling', 'Paul Muller', 'Sigi Schwab', 'Soledad Miranda']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'writer']"
tt0067310,FBI Operation Pakistan,1971,PK,ur,nm0718243,"nm1311670,nm0272634,nm0955954,nm0902975","['Antonietta Zita', 'Brad Harris', 'Ernst Fritz Fürbringer', 'Francesco De Masi', 'Francesco Izzarelli', 'Gisela Hahn', 'Harald Reinl', 'Iqbal Shehzad', 'Klaus E.R. von Schwarze', 'M. Wegener', 'Mohammad Ali', 'Nino Korda', 'Nisho', 'Rainer Basedow', 'Roberto Messina', 'Theo Maria Werner', 'Tony Kendall', 'Werner P. Zibaso', 'Zeba']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0067694,The Russians Are Coming,1987,PK,en,nm0139239,"nm0139239,nm0379068,nm0478084,nm3158556","['Alfred Thomalla', 'Claus Küchenmeister', 'Dietrich Kittner', 'Dorothea Meißner', 'Egon Richter', 'Evelyn Carow', 'Gert Krause-Melzer', 'Hans Hardt-Hardtloff', 'Heiner Carow', 'Hermann Herlinghaus', 'Jürgen Brauer', 'Karla Runkehl', 'Katja Paryla', 'Norbert Christian', 'Peter Gotthardt', 'Rolf Ludwig', 'Viktor Perevalov', 'Vsevolod Safonov']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'production_designer', 'writer']"
tt0068347,The Burglars,1971,PK,en,nm0894577,"nm0894577,nm0441194,nm0328959","['Alice Arno', 'Andrée Werlin', 'Claude Renoir', 'David Goodis', 'Dyan Cannon', 'Ennio Morricone', 'Henri Verneuil', 'Jean-Paul Belmondo', 'José Luis de Vilallonga', 'Marc Arian', 'Myriam Feune de Colombi', 'Nicole Calfan', 'Omar Sharif', 'Pierre Gillette', 'Renato Salvatori', 'Robert Hossein', 'Vahé Katcha']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0068646,The Godfather,1972,BD,en,nm0000338,"nm0701374,nm0000338","['Al Lettieri', 'Al Pacino', 'Albert S. Ruddy', 'Andrea Eastman', 'Dean Tavoularis', 'Diane Keaton', 'Francis Ford Coppola', 'Fred Roos', 'Gordon Willis', 'James Caan', 'John Marley', 'Louis DiGiaimo', 'Mario Puzo', 'Marlon Brando', 'Nino Rota', 'Peter Zinner', 'Richard Conte', 'Richard S. Castellano', 'Robert Duvall', 'Sterling Hayden', 'William Reynolds']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0069446,The Master Touch,1972,PK,en,nm0526971,"nm0503053,nm0117868,nm0239739,nm0526971,nm0738247","['Allen Stanley', 'Antonietta Zita', 'Bruno Corazzari', 'Ennio Morricone', 'Florinda Bolkan', 'Franco Bucceri', 'Giuliano Gemma', 'John Bartha', 'Kirk Douglas', 'Marina Cicogna', 'Michele Lupo', 'Nico Ducci', 'Reinhard Kolldehoff', 'Roberto Leoni', 'Romano Puppo', 'Tonino Delli Colli', 'Vittorio Fanfoni', 'Wolfgang Preiss']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0070047,The Exorcist,1973,BD,en,nm0001243,nm0087861,"['Barton Heyman', 'Bill Malley', 'Ellen Burstyn', 'Evan A. Lottman', 'Gene Rudolf', 'Jack MacGowran', 'Jason Miller', 'Juliet Taylor', 'Kitty Winn', 'Lee J. Cobb', 'Linda Blair', 'Louis DiGiaimo', 'Max von Sydow', 'Nessa Hyams', 'Norman Gay', 'Owen Roizman', 'Peter Masterson', 'William Friedkin', ""William O'Malley"", 'William Peter Blatty']","['actor', 'actress', 'casting_director', 'cinematographer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0070809,A River Called Titas,1973,BD,,nm0315547,"nm0122175,nm0315547","['Advaita Malla Burman', 'Baby Islam', 'Bashir Hossain', 'Fakrul Hasan Boiragi', 'Golam Mustafa', 'Habibur Rahman Khan', 'Kabori Sarwar', 'Prabir Mitra', 'Rani Sarkar', 'Rawshan Zamil', 'Ritwik Ghatak', 'Rosy Samad', 'Shafikul Islam', 'Sufia Rustam', 'Ustad Bahadur Khan']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0070951,Battle of the Godfathers,1973,PK,en,nm0738056,"nm0530690,nm0726189","['August Rieger', 'Coriolano Gori', 'Dan van Husen', 'Ermelinda De Felice', 'Henry Silva', 'Herbert Fleischmann', 'Herbert Taschner', 'Horst Janson', 'Jürgen Roland', 'Klaus Werner', 'Lucia Ludovici', 'Patrizia Gori', 'Raf Baldassarre', 'Sonja Jeannine', 'Uwe Carstens', 'Véronique Vendell', 'Werner Jörg Lüddecke', 'Wolf C. Hartwig']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0071214,Sadsacks Go to War,1974,PK,en,nm0956022,"nm0098959,nm0268566,nm0956022","['Brigitte Stein', 'Christian Fechner', 'Claude Zidi', 'Gérard Filippelli', 'Gérard Rinaldi', 'Heidy Bohlen', 'Ines Colignon', 'Jacques Seiler', 'Jean Bouchaud', 'Jean Sarrus', 'Jean-Guy Fechner', 'Jean-Paul Farré', 'Marisa Merlini', 'Monique Isnardon', 'Myriam Boyer', 'Paolo Stoppa', 'Paul Bonis', 'Paul Plot', 'Robert Isnardon', 'Yvette Bastide']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0072271,The Texas Chain Saw Massacre,1974,PK,en,nm0001361,"nm0377066,nm0001361","['Allen Danziger', 'Daniel Pearl', 'Edwin Neal', 'Gunnar Hansen', 'J. Larry Carroll', 'Jim Siedow', 'John Dugan', 'Kim Henkel', 'Marilyn Burns', 'Paul A. Partain', 'Robert Courtin', 'Sallye Richardson', 'Teri McMinn', 'Tobe Hooper', 'Wayne Bell', 'William Vail']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0073152,Kings of the Road,1976,BD,en,"nm0000694,nm3850358",nm0000694,"['Axel Linstädt', 'Franziska Stömmer', 'Hanns Zischler', 'Hans Dieter Trayer', 'Lisa Kreuzer', 'Marquard Bohm', 'Patric Kreuzer', 'Peter Kaiser', 'Peter Przygodda', 'Robby Müller', 'Robert Milicevic', 'Rudolf Schündler', 'Rüdiger Vogler', 'Wim Wenders']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0073343,The Man from Hong Kong,1975,BD,en,"nm0872062,nm0911093",nm0872062,"['Brian Trenchard-Smith', 'Deryck Barnes', 'Frank Thring', 'George Lazenby', 'Grant Page', 'Hugh Keays-Byrne', 'Jimmy Wang Yu', 'John Fraser', 'Noel Quinlan', 'Peter Cheung', 'Raymond Man-Wai Chow', 'Rebecca Gilling', 'Roger Ward', 'Ron Williams', 'Rosalind Speirs', 'Russell Boyd', 'Sammo Kam-Bo Hung']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0073343,The Man from Hong Kong,1975,PK,en,"nm0872062,nm0911093",nm0872062,"['Brian Trenchard-Smith', 'Deryck Barnes', 'Frank Thring', 'George Lazenby', 'Grant Page', 'Hugh Keays-Byrne', 'Jimmy Wang Yu', 'John Fraser', 'Noel Quinlan', 'Peter Cheung', 'Raymond Man-Wai Chow', 'Rebecca Gilling', 'Roger Ward', 'Ron Williams', 'Rosalind Speirs', 'Russell Boyd', 'Sammo Kam-Bo Hung']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0074441,The Duchess and the Dirtwater Fox,1976,PK,en,nm0291035,"nm0291035,nm0761958,nm0741439","['Barbara Miller', 'Barry Sandler', 'Bill Butler', 'Charles Fox', 'Clifford Turknett', 'Conrad Janis', 'E.J. André', 'Frank Bracht', 'George Segal', 'Goldie Hawn', 'Jack Rose', 'Jennifer Lee Pryor', 'Joseph F. Biroc', 'Melvin Frank', 'Pat Ast', 'Richard Farnsworth', 'Sid Gould', 'Thayer David']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0074896,The Message,1976,BD,en,nm0002160,"nm0185867,nm0252862,nm0252821,nm0252872,nm0536868","['A.B. Rahman El-Sharkawi', 'Abdel Hamid Gouda El Sahhar', 'André Morell', 'Anthony Quinn', 'Damien Thomas', 'Garrick Hagon', 'H.A.L. Craig', 'Irene Papas', 'Jack Hildyard', 'John Bloom', 'Johnny Sekka', 'Martin Benson', 'Maude Spector', 'Maurice Fowler', 'Maurice Jarre', 'Michael Ansara', 'Michael Forest', 'Moustapha Akkad', 'Robert Brown', 'Tambi Larsen', 'Tewfik El-Hakim']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0076584,The Inglorious Bastards,1978,PK,en,nm0144758,"nm0176420,nm0340894,nm0585971,nm0869125,nm0549592,nm0682990","['Aurelio Crugnola', 'Bo Svenson', 'Debra Berger', 'Enzo G. Castellari', 'Flavio Andreini', 'Francesco De Masi', 'Fred Williamson', 'Gianfranco Amicucci', 'Giovanni Bergamini', 'Ian Bannen', 'Jackie Basehart', 'Laura Toscano', 'Michael Pergolani', 'Michel Constantin', 'Peter Hooten', 'Pier Luigi Basile', 'Raimund Harmstorf', 'Roberto Sbarigia', 'Romano Migliorini', 'Sandro Continenza', 'Sergio Grieco']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0078170,Roads to the South,1978,BD,bn,nm0521334,nm0783934,"['Alexandre Trauner', 'Claire Bretécher', 'Didier Sauvegrain', 'Eugene Braun Munk', 'France Lambiotte', 'Gerry Fisher', 'Jean Bouise', 'Jorge Semprún', 'Joseph Losey', 'José Luis Gómez', 'Laurent Malet', 'Margot Capelier', 'Maurice Bénichou', 'Michel Legrand', 'Miou-Miou', 'Reginald Beck', 'Yves Montand', 'Yves Rousset-Rouard']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0079200,The Gendarme and the Extra-Terrestrials,1979,PK,en,nm0320833,"nm0897505,nm0049838,nm0000086,nm0080013,nm0320833","['Didier Tarot', 'France Rumilly', 'Guy Grosso', 'Gérard Beytout', 'Jacques François', 'Jacques Vilfrid', 'Jean Girault', 'Jean-Pierre Rambal', 'Jean-Roger Caussimon', 'Louis de Funès', 'Marcel Grignon', 'Mario David', 'Maurice Risch', 'Michel Galabru', 'Michel Lewin', 'Michel Modo', 'Raymond Lefebvre', 'Richard Balducci', 'Sydney Bettex']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0079714,Phantasm,1979,PK,en,nm0181741,nm0181741,"['A. Michael Baldwin', 'Bill Thornbury', 'Dac Coscarelli', 'David Arntzen', 'Don Coscarelli', 'Fred Myrow', 'Kate Coscarelli', 'Kathy Lester', 'Kenneth V. Jones', 'Lynn Eastman-Rossi', 'Malcolm Seagrave', 'Ralph Richmond', 'Reggie Bannister', 'Susan Harper', 'Terrie Kalbus']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0080319,9 to 5,1980,PK,en,nm0383359,"nm0720334,nm0383359","['Bruce Gilbert', 'Charles Fox', 'Colin Higgins', 'Dabney Coleman', 'Dean Edward Mitzner', 'Dolly Parton', 'Elizabeth Wilson', 'Henry Jones', 'Jane Fonda', 'Lawrence Pressman', 'Lily Tomlin', 'Marian Mercer', 'Patricia Resnick', 'Pembroke J. Herring', 'Renn Woods', 'Reynaldo Villalobos', 'Sterling Hayden', 'Terry Liebling']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0081034,Dracula's Last Rites,1980,PK,en,nm0661549,"nm0232686,nm0661549","['Alfred Steinel', 'Ben Donnelly', 'Domonic Paris', 'Elizabeth Lombardo', 'Eric Trules', 'George Small', 'Gerald Fielding', 'Gordito', 'Joe Perce', 'John Juback', 'Kelly Van Horn', 'Michael David Lally', 'Mimi Weddell', 'Patricia Lee Hammond', 'Paul Jost', 'Victor Jorge']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0081467,The Island of the Fishmen,1979,PK,en,nm0553941,"nm0296658,nm0553916,nm0006872,nm0553941,nm0522454","['Barbara Bach', 'Beryl Cunningham', 'Cesare Frugoni', 'Claudio Cassinelli', 'Eugenio Alabiso', 'Franco Javarone', 'Franco Mazzieri', 'Giancarlo Ferrando', 'Giuseppe Castellano', 'Jim Alquist', 'Joseph Cotten', 'Luciano Martino', 'Luciano Michelini', 'Massimo Antonello Geleng', 'Richard Johnson', 'Roberto Posse', 'Sergio Donati', 'Sergio Martino']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0082478,Grendel Grendel Grendel,1981,BD,en,nm0830603,"nm0830603,nm0306991,nm1511619","['Alex Stitt', 'Alison Bird', 'Anonymous', 'Arthur Dignam', 'Bobby Bright', 'Bruce Smeaton', 'Colin McEwan', 'Ed Rosser', 'Ernie Bourne', 'John Gardner', 'John Pollard', 'Keith Michell', 'Peter Ustinov', 'Phillip Adams', 'Rho Schepisi', 'Ric Stone']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'producer', 'production_designer', 'writer']"
tt0083836,Dirty Angel,1982,BD,en,nm0438071,nm0849280,"['Chih-Hsiung Huang', 'Chin-Lai Sung', 'Danny Lee', 'Fu-Liang Chou', 'Hung-Lieh Chen', 'Kim-Hung Lai', 'Kuan Chang', 'Kuo-Hsiao Wu', 'Norman Chu', 'Phillip Ko', 'Szu Shih', 'Tang Ti', 'Ti Chin', 'Wang Kuan-Hsiung', 'Wilson Tong']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
tt0084237,The Last Unicorn,1982,PK,en,"nm0060072,nm0710230",nm0063566,"['Alan Arkin', 'Angela Lansbury', 'Arthur Rankin Jr.', 'Christopher Lee', 'Jeff Bridges', 'Jimmy Webb', 'Jules Bass', 'Keenan Wynn', 'Mia Farrow', 'Paul Frees', 'Peter S. Beagle', 'Rene Auberjonois', 'Robert Klein', 'Tammy Grimes', 'Tomoko Kida']","['actor', 'actress', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0085255,Blue Thunder,1983,PK,en,nm0000824,"nm0639321,nm0415979","['Arthur B. Rubinstein', 'Candy Clark', ""Dan O'Bannon"", 'Daniel Stern', 'David Sheiner', 'Dianne Crittenden', 'Don Jakoby', 'Ed Bernard', 'Edward M. Abroms', 'Frank Morriss', 'Gordon Carroll', 'Jason Bernard', 'Joe Santos', 'John A. Alonzo', 'John Badham', 'Malcolm McDowell', 'Paul Roebling', 'Roy Scheider', 'Sydney Z. Litwack', 'Warren Oates']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer', 'writer']"
tt0086972,The Blade Master,1983,PK,en,nm0001090,nm0001090,"['Carlo Rustichelli', 'Charles Borromel', 'David Brandon', 'David Framer', 'Donald Hodson', ""Joe D'Amato"", 'John Newman', 'Karl Michael Demer', 'Kiro Wehara', 'Lisa Foster', 'Massimo Lentini', ""Miles O'Keeffe"", 'Nello Pazzafini', 'Osiride Pevarello', 'Robert Black', 'Stephan Soffer']","['actor', 'actress', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'production_designer']"
tt0087532,Kamyabi,1984,PK,,nm0539585,nm0539585,"['Master Khurram', 'Nadeem Baig', 'Nanha', 'Pervez Malik', 'Riaz Bokhari', 'Sabiha', 'Shabnam', 'Talat Hussain', 'Z.A. Zulfi']","['actor', 'actress', 'cinematographer', 'director', 'editor', 'writer']"
tt0088247,The Terminator,1984,PK,en,nm0000116,"nm0000116,nm0005036,nm0936537","['Adam Greenberg', 'Arnold Schwarzenegger', 'Bess Motta', 'Brad Fiedel', 'Dick Miller', 'Earl Boen', 'Gale Anne Hurd', 'James Cameron', 'Lance Henriksen', 'Linda Hamilton', 'Mark Goldblatt', 'Michael Biehn', 'Paul Winfield', 'Rick Rossovich', 'Shawn Schepps', 'Stanzi Stokes', 'William Wisher']","['actor', 'actress', 'casting_director', 'cinematographer', 'composer', 'director', 'editor', 'producer', 'writer']"
